occupancy_date,occupied_beds,occupied_rooms,location_city,sector,program_model,service_user_count,occupancy_rate_rooms,capacity_actual_room,overnight_service_type
2022-08-16,23,NA,Toronto,Women,Transitional,23,NA,NA,Shelter
2022-08-16,44,NA,Toronto,Women,Emergency,44,NA,NA,24-Hour Women's Drop-in
2022-08-16,23,NA,Toronto,Women,Emergency,23,NA,NA,Shelter
2022-08-16,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-08-16,NA,269,North York,Mixed Adult,Emergency,288,100,269,Motel/Hotel Shelter
2022-08-16,45,NA,Toronto,Mixed Adult,Emergency,45,NA,NA,24-Hour Respite Site
2022-08-16,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-08-16,26,NA,Toronto,Youth,Transitional,26,NA,NA,Shelter
2022-08-16,24,NA,Toronto,Men,Transitional,24,NA,NA,Shelter
2022-08-16,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-08-16,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-08-16,NA,44,Toronto,Men,Emergency,44,100,44,Motel/Hotel Shelter
2022-08-16,46,NA,Toronto,Women,Emergency,46,NA,NA,Shelter
2022-08-16,NA,90,Toronto,Mixed Adult,Emergency,102,100,90,Motel/Hotel Shelter
2022-08-16,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-08-16,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-08-16,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-08-16,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-08-16,NA,83,Toronto,Mixed Adult,Transitional,83,100,83,Motel/Hotel Shelter
2022-08-16,NA,230,Toronto,Mixed Adult,Emergency,266,100,230,Motel/Hotel Shelter
2022-08-16,NA,317,Scarborough,Mixed Adult,Emergency,362,100,317,Motel/Hotel Shelter
2022-08-16,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-08-16,37,NA,Toronto,Mixed Adult,Emergency,37,NA,NA,Shelter
2022-08-16,69,NA,North York,Mixed Adult,Emergency,69,NA,NA,Shelter
2022-08-16,130,NA,North York,Men,Emergency,130,NA,NA,Shelter
2022-08-16,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-08-16,18,NA,Toronto,Youth,Emergency,18,NA,NA,Shelter
2022-08-16,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-08-16,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-08-16,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-08-16,11,NA,Toronto,Men,Transitional,11,NA,NA,Shelter
2022-08-16,8,NA,Toronto,Youth,Emergency,8,NA,NA,Shelter
2022-08-16,NA,9,Toronto,Youth,Emergency,9,64.29,14,Motel/Hotel Shelter
2022-08-16,19,NA,Toronto,Women,Emergency,19,NA,NA,24-Hour Women's Drop-in
2022-08-16,15,NA,Toronto,Women,Transitional,15,NA,NA,Shelter
2022-08-16,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-08-16,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-08-16,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-08-16,19,NA,Toronto,Mixed Adult,Emergency,19,NA,NA,24-Hour Respite Site
2022-08-16,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-08-16,NA,31,Toronto,Men,Emergency,31,100,31,Motel/Hotel Shelter
2022-08-16,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-08-16,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-08-16,NA,77,Toronto,Families,Transitional,232,100,77,Shelter
2022-08-16,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-08-16,NA,21,Toronto,Families,Transitional,59,100,21,Shelter
2022-08-16,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-08-16,NA,72,North York,Women,Emergency,72,100,72,Motel/Hotel Shelter
2022-08-16,53,NA,Toronto,Men,Emergency,53,NA,NA,Shelter
2022-08-16,NA,131,Scarborough,Men,Emergency,131,100,131,Motel/Hotel Shelter
2022-08-16,224,NA,Toronto,Men,Emergency,224,NA,NA,Shelter
2022-08-16,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-08-16,NA,75,North York,Men,Emergency,75,100,75,Motel/Hotel Shelter
2022-08-16,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-08-16,29,NA,Toronto,Women,Emergency,29,NA,NA,Shelter
2022-08-16,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-08-16,NA,3,Toronto,Families,Emergency,10,100,3,Shelter
2022-08-16,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-08-16,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-08-16,29,NA,Toronto,Mixed Adult,Emergency,29,NA,NA,24-Hour Respite Site
2022-08-16,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-08-16,NA,25,Toronto,Families,Emergency,85,100,25,Shelter
2022-08-16,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-08-16,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-08-16,25,NA,Toronto,Youth,Transitional,25,NA,NA,Shelter
2022-08-16,25,NA,Toronto,Women,Emergency,25,NA,NA,Shelter
2022-08-16,24,NA,Toronto,Youth,Emergency,24,NA,NA,Shelter
2022-08-16,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-08-16,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-08-16,23,NA,Etobicoke,Youth,Emergency,23,NA,NA,Shelter
2022-08-16,11,NA,Etobicoke,Youth,Transitional,11,NA,NA,Shelter
2022-08-16,10,NA,Scarborough,Youth,Emergency,10,NA,NA,Shelter
2022-08-16,30,NA,Scarborough,Youth,Transitional,30,NA,NA,Shelter
2022-08-17,NA,80,Toronto,Families,Emergency,326,100,80,Motel/Hotel Shelter
2022-08-17,NA,25,Toronto,Mixed Adult,Emergency,49,100,25,Motel/Hotel Shelter
2022-08-17,8,NA,Toronto,Mixed Adult,Emergency,8,NA,NA,Shelter
2022-08-17,NA,79,North York,Families,Emergency,262,100,79,Motel/Hotel Shelter
2022-08-17,NA,131,North York,Families,Emergency,437,99.24,132,Motel/Hotel Shelter
2022-08-17,NA,12,North York,Mixed Adult,Emergency,12,100,12,Motel/Hotel Shelter
2022-08-17,NA,145,Etobicoke,Mixed Adult,Emergency,151,100,145,Motel/Hotel Shelter
2022-08-17,NA,40,Toronto,Men,Emergency,40,100,40,Motel/Hotel Shelter
2022-08-17,33,NA,Toronto,Men,Emergency,33,NA,NA,Shelter
2022-08-17,14,NA,Toronto,Men,Emergency,14,NA,NA,Shelter
2022-08-17,NA,24,Toronto,Families,Emergency,62,100,24,Shelter
2022-08-17,NA,63,Toronto,Families,Emergency,209,100,63,Shelter
2022-08-17,NA,12,North York,Families,Emergency,24,100,12,Motel/Hotel Shelter
2022-08-17,NA,81,North York,Mixed Adult,Emergency,81,97.59,83,Motel/Hotel Shelter
2022-08-17,NA,14,North York,Families,Emergency,28,100,14,Motel/Hotel Shelter
2022-08-17,NA,76,North York,Mixed Adult,Emergency,76,100,76,Motel/Hotel Shelter
2022-08-17,12,NA,Toronto,Men,Transitional,12,NA,NA,Shelter
2022-08-17,NA,72,Toronto,Mixed Adult,Emergency,141,100,72,Motel/Hotel Shelter
2022-08-17,NA,103,Scarborough,Women,Emergency,103,100,103,Motel/Hotel Shelter
2022-08-17,NA,38,Toronto,Families,Emergency,131,100,38,Shelter
2022-08-17,NA,45,Toronto,Families,Emergency,139,100,45,Motel/Hotel Shelter
2022-08-17,NA,17,Toronto,Families,Emergency,47,100,17,Motel/Hotel Shelter
2022-08-17,5,NA,Toronto,Men,Emergency,5,NA,NA,Shelter
2022-08-17,34,NA,Toronto,Men,Transitional,34,NA,NA,Shelter
2022-08-17,NA,65,Vaughan,Mixed Adult,Emergency,68,97.01,67,Motel/Hotel Shelter
2022-08-17,19,NA,Toronto,Men,Transitional,19,NA,NA,Shelter
2022-08-17,63,NA,Toronto,Men,Emergency,63,NA,NA,Shelter
2022-08-17,NA,29,Toronto,Families,Emergency,69,100,29,Shelter
2022-08-17,NA,96,,Mixed Adult,Emergency,137,100,96,Motel/Hotel Shelter
2022-08-17,NA,4,,Mixed Adult,Emergency,5,100,4,Isolation/Recovery Site
2022-08-17,NA,21,,Mixed Adult,Emergency,25,100,21,Isolation/Recovery Site
2022-08-17,NA,23,Scarborough,Mixed Adult,Emergency,46,100,23,Motel/Hotel Shelter
2022-08-17,93,NA,Toronto,Mixed Adult,Transitional,93,NA,NA,Shelter
2022-08-17,50,NA,Toronto,Men,Emergency,50,NA,NA,Shelter
2022-08-17,49,NA,Toronto,Men,Emergency,49,NA,NA,Shelter
2022-08-17,80,NA,Toronto,Men,Emergency,80,NA,NA,Shelter
2022-08-17,10,NA,Toronto,Men,Emergency,10,NA,NA,Shelter
2022-08-17,19,NA,Toronto,Men,Transitional,19,NA,NA,Shelter
2022-08-17,50,NA,Toronto,Men,Emergency,50,NA,NA,Shelter
2022-08-17,24,NA,Toronto,Mixed Adult,Transitional,24,NA,NA,Shelter
2022-08-17,NA,64,Toronto,Mixed Adult,Emergency,74,100,64,Motel/Hotel Shelter
2022-08-17,8,NA,Toronto,Women,Emergency,8,NA,NA,Shelter
2022-08-17,74,NA,Toronto,Women,Emergency,74,NA,NA,Shelter
2022-08-17,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-08-17,2,NA,Toronto,Youth,Transitional,2,NA,NA,Shelter
2022-08-17,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-08-17,54,NA,Toronto,Youth,Emergency,54,NA,NA,Shelter
2022-08-17,28,NA,Toronto,Youth,Transitional,28,NA,NA,Shelter
2022-08-17,44,NA,Toronto,Mixed Adult,Emergency,44,NA,NA,24-Hour Respite Site
2022-08-17,44,NA,Scarborough,Mixed Adult,Emergency,44,NA,NA,24-Hour Respite Site
2022-08-17,NA,207,Toronto,Mixed Adult,Emergency,216,93.67,221,Motel/Hotel Shelter
2022-08-17,41,NA,Toronto,Mixed Adult,Emergency,41,NA,NA,Shelter
2022-08-17,NA,90,Toronto,Mixed Adult,Emergency,90,100,90,Motel/Hotel Shelter
2022-08-17,NA,50,Toronto,Mixed Adult,Emergency,54,100,50,Motel/Hotel Shelter
2022-08-17,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-08-17,48,NA,Toronto,Youth,Transitional,48,NA,NA,Shelter
2022-08-17,15,NA,Toronto,Youth,Emergency,15,NA,NA,Shelter
2022-08-17,NA,41,Toronto,Youth,Emergency,41,100,41,Motel/Hotel Shelter
2022-08-17,4,NA,Toronto,Mixed Adult,Transitional,4,NA,NA,Shelter
2022-08-17,8,NA,Toronto,Mixed Adult,Transitional,8,NA,NA,Shelter
2022-08-17,34,NA,Toronto,Women,Transitional,34,NA,NA,Shelter
2022-08-17,23,NA,Toronto,Women,Transitional,23,NA,NA,Shelter
2022-08-17,44,NA,Toronto,Women,Emergency,44,NA,NA,24-Hour Women's Drop-in
2022-08-17,23,NA,Toronto,Women,Emergency,23,NA,NA,Shelter
2022-08-17,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-08-17,NA,269,North York,Mixed Adult,Emergency,288,100,269,Motel/Hotel Shelter
2022-08-17,45,NA,Toronto,Mixed Adult,Emergency,45,NA,NA,24-Hour Respite Site
2022-08-17,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-08-17,26,NA,Toronto,Youth,Transitional,26,NA,NA,Shelter
2022-08-17,25,NA,Toronto,Men,Transitional,25,NA,NA,Shelter
2022-08-17,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-08-17,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-08-17,NA,44,Toronto,Men,Emergency,44,100,44,Motel/Hotel Shelter
2022-08-17,46,NA,Toronto,Women,Emergency,46,NA,NA,Shelter
2022-08-17,NA,91,Toronto,Mixed Adult,Emergency,102,100,91,Motel/Hotel Shelter
2022-08-17,64,NA,Toronto,Mixed Adult,Emergency,64,NA,NA,Shelter
2022-08-17,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-08-17,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-08-17,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-08-17,NA,83,Toronto,Mixed Adult,Transitional,83,100,83,Motel/Hotel Shelter
2022-08-17,NA,229,Toronto,Mixed Adult,Emergency,266,100,229,Motel/Hotel Shelter
2022-08-17,NA,319,Scarborough,Mixed Adult,Emergency,365,100,319,Motel/Hotel Shelter
2022-08-17,NA,5,Toronto,Mixed Adult,Emergency,5,100,5,Motel/Hotel Shelter
2022-08-17,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-08-17,37,NA,Toronto,Mixed Adult,Emergency,37,NA,NA,Shelter
2022-08-17,69,NA,North York,Mixed Adult,Emergency,69,NA,NA,Shelter
2022-08-17,130,NA,North York,Men,Emergency,130,NA,NA,Shelter
2022-08-17,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-08-17,18,NA,Toronto,Youth,Emergency,18,NA,NA,Shelter
2022-08-17,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-08-17,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-08-17,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-08-17,11,NA,Toronto,Men,Transitional,11,NA,NA,Shelter
2022-08-17,8,NA,Toronto,Youth,Emergency,8,NA,NA,Shelter
2022-08-17,NA,9,Toronto,Youth,Emergency,9,64.29,14,Motel/Hotel Shelter
2022-08-17,19,NA,Toronto,Women,Emergency,19,NA,NA,24-Hour Women's Drop-in
2022-08-17,15,NA,Toronto,Women,Transitional,15,NA,NA,Shelter
2022-08-17,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-08-17,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-08-17,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-08-17,19,NA,Toronto,Mixed Adult,Emergency,19,NA,NA,24-Hour Respite Site
2022-08-17,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-08-17,NA,31,Toronto,Men,Emergency,31,100,31,Motel/Hotel Shelter
2022-08-17,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-08-17,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-08-17,NA,77,Toronto,Families,Transitional,232,100,77,Shelter
2022-08-17,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-08-17,NA,21,Toronto,Families,Transitional,59,100,21,Shelter
2022-08-17,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-08-17,NA,72,North York,Women,Emergency,72,100,72,Motel/Hotel Shelter
2022-08-17,53,NA,Toronto,Men,Emergency,53,NA,NA,Shelter
2022-08-17,NA,131,Scarborough,Men,Emergency,131,100,131,Motel/Hotel Shelter
2022-08-17,224,NA,Toronto,Men,Emergency,224,NA,NA,Shelter
2022-08-17,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-08-17,NA,75,North York,Men,Emergency,75,100,75,Motel/Hotel Shelter
2022-08-17,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-08-17,29,NA,Toronto,Women,Emergency,29,NA,NA,Shelter
2022-08-17,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-08-17,NA,3,Toronto,Families,Emergency,10,100,3,Shelter
2022-08-17,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-08-17,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-08-17,29,NA,Toronto,Mixed Adult,Emergency,29,NA,NA,24-Hour Respite Site
2022-08-17,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-08-17,NA,26,Toronto,Families,Emergency,91,96.3,27,Shelter
2022-08-17,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-08-17,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-08-17,25,NA,Toronto,Youth,Transitional,25,NA,NA,Shelter
2022-08-17,25,NA,Toronto,Women,Emergency,25,NA,NA,Shelter
2022-08-17,24,NA,Toronto,Youth,Emergency,24,NA,NA,Shelter
2022-08-17,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-08-17,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-08-17,23,NA,Etobicoke,Youth,Emergency,23,NA,NA,Shelter
2022-08-17,11,NA,Etobicoke,Youth,Transitional,11,NA,NA,Shelter
2022-08-17,10,NA,Scarborough,Youth,Emergency,10,NA,NA,Shelter
2022-08-17,30,NA,Scarborough,Youth,Transitional,30,NA,NA,Shelter
2022-08-18,NA,80,Toronto,Families,Emergency,326,100,80,Motel/Hotel Shelter
2022-08-18,NA,25,Toronto,Mixed Adult,Emergency,50,100,25,Motel/Hotel Shelter
2022-08-18,8,NA,Toronto,Mixed Adult,Emergency,8,NA,NA,Shelter
2022-08-18,NA,81,North York,Families,Emergency,267,100,81,Motel/Hotel Shelter
2022-08-18,NA,129,North York,Families,Emergency,429,100,129,Motel/Hotel Shelter
2022-08-18,NA,12,North York,Mixed Adult,Emergency,12,100,12,Motel/Hotel Shelter
2022-08-18,NA,146,Etobicoke,Mixed Adult,Emergency,152,100,146,Motel/Hotel Shelter
2022-08-18,NA,40,Toronto,Men,Emergency,40,100,40,Motel/Hotel Shelter
2022-08-18,33,NA,Toronto,Men,Emergency,33,NA,NA,Shelter
2022-08-18,14,NA,Toronto,Men,Emergency,14,NA,NA,Shelter
2022-08-18,NA,24,Toronto,Families,Emergency,62,100,24,Shelter
2022-08-18,NA,63,Toronto,Families,Emergency,209,100,63,Shelter
2022-08-18,NA,12,North York,Families,Emergency,23,100,12,Motel/Hotel Shelter
2022-08-18,NA,80,North York,Mixed Adult,Emergency,80,100,80,Motel/Hotel Shelter
2022-08-18,NA,14,North York,Families,Emergency,28,100,14,Motel/Hotel Shelter
2022-08-18,NA,76,North York,Mixed Adult,Emergency,76,100,76,Motel/Hotel Shelter
2022-08-18,12,NA,Toronto,Men,Transitional,12,NA,NA,Shelter
2022-08-18,NA,70,Toronto,Mixed Adult,Emergency,136,100,70,Motel/Hotel Shelter
2022-08-18,NA,103,Scarborough,Women,Emergency,103,100,103,Motel/Hotel Shelter
2022-08-18,NA,38,Toronto,Families,Emergency,131,100,38,Shelter
2022-08-18,NA,45,Toronto,Families,Emergency,139,100,45,Motel/Hotel Shelter
2022-08-18,NA,17,Toronto,Families,Emergency,47,100,17,Motel/Hotel Shelter
2022-08-18,5,NA,Toronto,Men,Emergency,5,NA,NA,Shelter
2022-08-18,36,NA,Toronto,Men,Transitional,36,NA,NA,Shelter
2022-08-18,NA,66,Vaughan,Mixed Adult,Emergency,69,98.51,67,Motel/Hotel Shelter
2022-08-18,19,NA,Toronto,Men,Transitional,19,NA,NA,Shelter
2022-08-18,63,NA,Toronto,Men,Emergency,63,NA,NA,Shelter
2022-08-18,NA,29,Toronto,Families,Emergency,69,100,29,Shelter
2022-08-18,NA,95,,Mixed Adult,Emergency,135,100,95,Motel/Hotel Shelter
2022-08-18,NA,6,,Mixed Adult,Emergency,7,100,6,Isolation/Recovery Site
2022-08-18,NA,25,,Mixed Adult,Emergency,29,100,25,Isolation/Recovery Site
2022-08-18,NA,23,Scarborough,Mixed Adult,Emergency,46,100,23,Motel/Hotel Shelter
2022-08-18,93,NA,Toronto,Mixed Adult,Transitional,93,NA,NA,Shelter
2022-08-18,50,NA,Toronto,Men,Emergency,50,NA,NA,Shelter
2022-08-18,48,NA,Toronto,Men,Emergency,48,NA,NA,Shelter
2022-08-18,80,NA,Toronto,Men,Emergency,80,NA,NA,Shelter
2022-08-18,10,NA,Toronto,Men,Emergency,10,NA,NA,Shelter
2022-08-18,19,NA,Toronto,Men,Transitional,19,NA,NA,Shelter
2022-08-18,50,NA,Toronto,Men,Emergency,50,NA,NA,Shelter
2022-08-18,27,NA,Toronto,Mixed Adult,Transitional,27,NA,NA,Shelter
2022-08-18,NA,65,Toronto,Mixed Adult,Emergency,75,100,65,Motel/Hotel Shelter
2022-08-18,9,NA,Toronto,Women,Emergency,9,NA,NA,Shelter
2022-08-18,74,NA,Toronto,Women,Emergency,74,NA,NA,Shelter
2022-08-18,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-08-18,2,NA,Toronto,Youth,Transitional,2,NA,NA,Shelter
2022-08-18,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
2022-08-18,54,NA,Toronto,Youth,Emergency,54,NA,NA,Shelter
2022-08-18,28,NA,Toronto,Youth,Transitional,28,NA,NA,Shelter
2022-08-18,44,NA,Toronto,Mixed Adult,Emergency,44,NA,NA,24-Hour Respite Site
2022-08-18,46,NA,Scarborough,Mixed Adult,Emergency,46,NA,NA,24-Hour Respite Site
2022-08-18,NA,206,Toronto,Mixed Adult,Emergency,215,93.21,221,Motel/Hotel Shelter
2022-08-18,41,NA,Toronto,Mixed Adult,Emergency,41,NA,NA,Shelter
2022-08-18,NA,90,Toronto,Mixed Adult,Emergency,90,100,90,Motel/Hotel Shelter
2022-08-18,NA,50,Toronto,Mixed Adult,Emergency,54,100,50,Motel/Hotel Shelter
2022-08-18,21,NA,Toronto,Men,Emergency,21,NA,NA,Shelter
2022-08-18,46,NA,Toronto,Youth,Transitional,46,NA,NA,Shelter
2022-08-18,13,NA,Toronto,Youth,Emergency,13,NA,NA,Shelter
2022-08-18,NA,40,Toronto,Youth,Emergency,40,97.56,41,Motel/Hotel Shelter
2022-08-18,4,NA,Toronto,Mixed Adult,Transitional,4,NA,NA,Shelter
2022-08-18,8,NA,Toronto,Mixed Adult,Transitional,8,NA,NA,Shelter
2022-08-18,34,NA,Toronto,Women,Transitional,34,NA,NA,Shelter
2022-08-18,23,NA,Toronto,Women,Transitional,23,NA,NA,Shelter
2022-08-18,44,NA,Toronto,Women,Emergency,44,NA,NA,24-Hour Women's Drop-in
2022-08-18,23,NA,Toronto,Women,Emergency,23,NA,NA,Shelter
2022-08-18,51,NA,Toronto,Mixed Adult,Emergency,51,NA,NA,Shelter
2022-08-18,NA,270,North York,Mixed Adult,Emergency,288,100,270,Motel/Hotel Shelter
2022-08-18,45,NA,Toronto,Mixed Adult,Emergency,45,NA,NA,24-Hour Respite Site
2022-08-18,5,NA,Toronto,Youth,Emergency,5,NA,NA,Shelter
2022-08-18,26,NA,Toronto,Youth,Transitional,26,NA,NA,Shelter
2022-08-18,25,NA,Toronto,Men,Transitional,25,NA,NA,Shelter
2022-08-18,25,NA,Toronto,Men,Emergency,25,NA,NA,Shelter
2022-08-18,5,NA,Toronto,Men,Transitional,5,NA,NA,Shelter
2022-08-18,NA,44,Toronto,Men,Emergency,44,100,44,Motel/Hotel Shelter
2022-08-18,45,NA,Toronto,Women,Emergency,45,NA,NA,Shelter
2022-08-18,NA,93,Toronto,Mixed Adult,Emergency,105,100,93,Motel/Hotel Shelter
2022-08-18,66,NA,Toronto,Mixed Adult,Emergency,66,NA,NA,Shelter
2022-08-18,19,NA,Toronto,Men,Emergency,19,NA,NA,Shelter
2022-08-18,31,NA,Toronto,Women,Emergency,31,NA,NA,Shelter
2022-08-18,55,NA,Scarborough,Mixed Adult,Emergency,55,NA,NA,Shelter
2022-08-18,NA,81,Toronto,Mixed Adult,Transitional,81,100,81,Motel/Hotel Shelter
2022-08-18,NA,229,Toronto,Mixed Adult,Emergency,266,100,229,Motel/Hotel Shelter
2022-08-18,NA,322,Scarborough,Mixed Adult,Emergency,370,100,322,Motel/Hotel Shelter
2022-08-18,NA,12,Toronto,Mixed Adult,Emergency,12,100,12,Motel/Hotel Shelter
2022-08-18,50,NA,Toronto,Mixed Adult,Emergency,50,NA,NA,Shelter
2022-08-18,36,NA,Toronto,Mixed Adult,Emergency,36,NA,NA,Shelter
2022-08-18,68,NA,North York,Mixed Adult,Emergency,68,NA,NA,Shelter
2022-08-18,130,NA,North York,Men,Emergency,130,NA,NA,Shelter
2022-08-18,40,NA,North York,Women,Emergency,40,NA,NA,Shelter
2022-08-18,18,NA,Toronto,Youth,Emergency,18,NA,NA,Shelter
2022-08-18,20,NA,Toronto,Youth,Emergency,20,NA,NA,Shelter
2022-08-18,27,NA,Toronto,Mixed Adult,Emergency,27,NA,NA,24-Hour Respite Site
2022-08-18,44,NA,Toronto,Men,Emergency,44,NA,NA,Shelter
2022-08-18,11,NA,Toronto,Men,Transitional,11,NA,NA,Shelter
2022-08-18,8,NA,Toronto,Youth,Emergency,8,NA,NA,Shelter
2022-08-18,NA,9,Toronto,Youth,Emergency,9,64.29,14,Motel/Hotel Shelter
2022-08-18,18,NA,Toronto,Women,Emergency,18,NA,NA,24-Hour Women's Drop-in
2022-08-18,14,NA,Toronto,Women,Transitional,14,NA,NA,Shelter
2022-08-18,20,NA,Toronto,Women,Emergency,20,NA,NA,Shelter
2022-08-18,19,NA,Toronto,Women,Emergency,19,NA,NA,Shelter
2022-08-18,26,NA,Toronto,Women,Transitional,26,NA,NA,Shelter
2022-08-18,18,NA,Toronto,Mixed Adult,Emergency,18,NA,NA,24-Hour Respite Site
2022-08-18,43,NA,Toronto,Mixed Adult,Emergency,43,NA,NA,24-Hour Respite Site
2022-08-18,NA,31,Toronto,Men,Emergency,31,100,31,Motel/Hotel Shelter
2022-08-18,28,NA,Toronto,Women,Emergency,28,NA,NA,Shelter
2022-08-18,NA,33,Toronto,Women,Emergency,47,100,33,Motel/Hotel Shelter
2022-08-18,NA,77,Toronto,Families,Transitional,233,100,77,Shelter
2022-08-18,67,NA,Toronto,Mixed Adult,Emergency,67,NA,NA,Shelter
2022-08-18,NA,21,Toronto,Families,Transitional,59,100,21,Shelter
2022-08-18,49,NA,Toronto,Women,Emergency,49,NA,NA,Shelter
2022-08-18,NA,72,North York,Women,Emergency,72,100,72,Motel/Hotel Shelter
2022-08-18,54,NA,Toronto,Men,Emergency,54,NA,NA,Shelter
2022-08-18,NA,131,Scarborough,Men,Emergency,131,100,131,Motel/Hotel Shelter
2022-08-18,224,NA,Toronto,Men,Emergency,224,NA,NA,Shelter
2022-08-18,36,NA,Toronto,Men,Emergency,36,NA,NA,Shelter
2022-08-18,NA,75,North York,Men,Emergency,75,100,75,Motel/Hotel Shelter
2022-08-18,39,NA,Toronto,Men,Emergency,39,NA,NA,Shelter
2022-08-18,29,NA,Toronto,Women,Emergency,29,NA,NA,Shelter
2022-08-18,56,NA,Toronto,Men,Emergency,56,NA,NA,Shelter
2022-08-18,NA,3,Toronto,Families,Emergency,10,100,3,Shelter
2022-08-18,6,NA,Toronto,Mixed Adult,Emergency,6,NA,NA,Shelter
2022-08-18,16,NA,Toronto,Youth,Emergency,16,NA,NA,Shelter
2022-08-18,29,NA,Toronto,Mixed Adult,Emergency,29,NA,NA,24-Hour Respite Site
2022-08-18,12,NA,,Women,Emergency,12,NA,NA,Shelter
2022-08-18,NA,26,Toronto,Families,Emergency,91,96.3,27,Shelter
2022-08-18,19,NA,Toronto,Youth,Emergency,19,NA,NA,Shelter
2022-08-18,NA,42,Toronto,Youth,Emergency,42,100,42,Motel/Hotel Shelter
